category,subcategory,기준년도,year,freq
차대차,합계,부상자수,2012,278851
차대차,후진중충돌,발생건수,2012,NA
차대차,후진중충돌,사망자수,2012,NA
차대차,후진중충돌,부상자수,2012,NA
차대차,진행중 추돌,발생건수,2012,26841
차대차,진행중 추돌,사망자수,2012,358
차대차,진행중 추돌,부상자수,2012,50078
차대차,주정차중 추돌,발생건수,2012,21727
차대차,주정차중 추돌,사망자수,2012,235
차대차,주정차중 추돌,부상자수,2012,43011
차대차,정면충돌,발생건수,2012,7174
차대차,정면충돌,사망자수,2012,329
차대차,정면충돌,부상자수,2012,13722
차대차,측면충돌,발생건수,2012,68131
차대차,측면충돌,사망자수,2012,779
차대차,측면충돌,부상자수,2012,112437
차대차,추돌,발생건수,2012,NA
차대차,추돌,사망자수,2012,NA
차대차,추돌,부상자수,2012,NA
차대차,기타,발생건수,2012,38582
차대차,기타,사망자수,2012,455
차대차,기타,부상자수,2012,59603
차량단독,합계,발생건수,2012,11081
차량단독,합계,사망자수,2012,1256
차량단독,합계,부상자수,2012,14240
차량단독,공작물충돌,발생건수,2012,4636
차량단독,공작물충돌,사망자수,2012,621
차량단독,공작물충돌,부상자수,2012,6307
차량단독,주/정차차량 충돌,발생건수,2012,29
차량단독,주/정차차량 충돌,사망자수,2012,3
차량단독,주/정차차량 충돌,부상자수,2012,31
차량단독,도로이탈 추락,발생건수,2012,508
차량단독,도로이탈 추락,사망자수,2012,126
차량단독,도로이탈 추락,부상자수,2012,878
차량단독,도로이탈 기타,발생건수,2012,375
차량단독,도로이탈 기타,사망자수,2012,63
차량단독,도로이탈 기타,부상자수,2012,514
차량단독,기타,발생건수,2012,4056
차량단독,기타,사망자수,2012,172
차량단독,기타,부상자수,2012,4622
차량단독,전도,발생건수,2012,NA
차량단독,전도,사망자수,2012,NA
차량단독,전도,부상자수,2012,NA
차량단독,전복,발생건수,2012,NA
차량단독,전복,사망자수,2012,NA
차량단독,전복,부상자수,2012,NA
차량단독,전도전복,발생건수,2012,1477
차량단독,전도전복,사망자수,2012,271
차량단독,전도전복,부상자수,2012,1888
철길건널목,합계,발생건수,2012,9
철길건널목,합계,사망자수,2012,3
철길건널목,합계,부상자수,2012,12
철길건널목,철길건널목,발생건수,2012,NA
철길건널목,철길건널목,사망자수,2012,NA
철길건널목,철길건널목,부상자수,2012,NA
철길건널목,차단기돌파,발생건수,2012,1
철길건널목,차단기돌파,사망자수,2012,2
철길건널목,차단기돌파,부상자수,2012,1
철길건널목,경보기 무시,발생건수,2012,3
철길건널목,경보기 무시,사망자수,2012,1
철길건널목,경보기 무시,부상자수,2012,4
철길건널목,직전진행,발생건수,2012,NA
철길건널목,직전진행,사망자수,2012,NA
철길건널목,직전진행,부상자수,2012,NA
철길건널목,기타,발생건수,2012,5
철길건널목,기타,사망자수,2012,0
철길건널목,기타,부상자수,2012,7
합계,합계,발생건수,2013,215354
합계,합계,사망자수,2013,5092
합계,합계,부상자수,2013,328711
차대사람,합계,발생건수,2013,49130
차대사람,합계,사망자수,2013,1928
차대사람,합계,부상자수,2013,50235
차대사람,횡단중,발생건수,2013,18165
차대사람,횡단중,사망자수,2013,922
차대사람,횡단중,부상자수,2013,18452
차대사람,차도통행중,발생건수,2013,3335
차대사람,차도통행중,사망자수,2013,162
차대사람,차도통행중,부상자수,2013,3339
차대사람,길가장자리구역통행중,발생건수,2013,3119
차대사람,길가장자리구역통행중,사망자수,2013,89
차대사람,길가장자리구역통행중,부상자수,2013,3191
차대사람,보도통행중,발생건수,2013,2216
차대사람,보도통행중,사망자수,2013,58
차대사람,보도통행중,부상자수,2013,2327
차대사람,기타,발생건수,2013,22295
차대사람,기타,사망자수,2013,697
차대사람,기타,부상자수,2013,22926
차대차,합계,발생건수,2013,155256
차대차,합계,사망자수,2013,1933
차대차,합계,부상자수,2013,264795
차대차,후진중충돌,발생건수,2013,NA
차대차,후진중충돌,사망자수,2013,NA
차대차,후진중충돌,부상자수,2013,NA
차대차,진행중 추돌,발생건수,2013,24381
차대차,진행중 추돌,사망자수,2013,341
차대차,진행중 추돌,부상자수,2013,45829
차대차,주정차중 추돌,발생건수,2013,18824
차대차,주정차중 추돌,사망자수,2013,195
차대차,주정차중 추돌,부상자수,2013,37194
차대차,정면충돌,발생건수,2013,6330
차대차,정면충돌,사망자수,2013,280
차대차,정면충돌,부상자수,2013,12118
차대차,측면충돌,발생건수,2013,60806
차대차,측면충돌,사망자수,2013,592
차대차,측면충돌,부상자수,2013,99847
차대차,추돌,발생건수,2013,NA
차대차,추돌,사망자수,2013,NA
차대차,추돌,부상자수,2013,NA
차대차,기타,발생건수,2013,44915
차대차,기타,사망자수,2013,525
차대차,기타,부상자수,2013,69807
차량단독,합계,발생건수,2013,10964
차량단독,합계,사망자수,2013,1228
차량단독,합계,부상자수,2013,13678
차량단독,공작물충돌,발생건수,2013,4500
차량단독,공작물충돌,사망자수,2013,577
차량단독,공작물충돌,부상자수,2013,5958
차량단독,주/정차차량 충돌,발생건수,2013,27
차량단독,주/정차차량 충돌,사망자수,2013,2
차량단독,주/정차차량 충돌,부상자수,2013,28
차량단독,도로이탈 추락,발생건수,2013,443
차량단독,도로이탈 추락,사망자수,2013,139
차량단독,도로이탈 추락,부상자수,2013,540
차량단독,도로이탈 기타,발생건수,2013,345
차량단독,도로이탈 기타,사망자수,2013,54
차량단독,도로이탈 기타,부상자수,2013,498
차량단독,기타,발생건수,2013,4115
차량단독,기타,사망자수,2013,189
차량단독,기타,부상자수,2013,4664
차량단독,전도,발생건수,2013,NA
차량단독,전도,사망자수,2013,NA
차량단독,전도,부상자수,2013,NA
차량단독,전복,발생건수,2013,NA
차량단독,전복,사망자수,2013,NA
차량단독,전복,부상자수,2013,NA
차량단독,전도전복,발생건수,2013,1534
차량단독,전도전복,사망자수,2013,267
차량단독,전도전복,부상자수,2013,1990
철길건널목,합계,발생건수,2013,4
철길건널목,합계,사망자수,2013,3
철길건널목,합계,부상자수,2013,3
철길건널목,철길건널목,발생건수,2013,NA
철길건널목,철길건널목,사망자수,2013,NA
철길건널목,철길건널목,부상자수,2013,NA
철길건널목,차단기돌파,발생건수,2013,1
철길건널목,차단기돌파,사망자수,2013,0
철길건널목,차단기돌파,부상자수,2013,1
철길건널목,경보기 무시,발생건수,2013,NA
철길건널목,경보기 무시,사망자수,2013,NA
철길건널목,경보기 무시,부상자수,2013,NA
철길건널목,직전진행,발생건수,2013,1
철길건널목,직전진행,사망자수,2013,2
철길건널목,직전진행,부상자수,2013,1
철길건널목,기타,발생건수,2013,2
철길건널목,기타,사망자수,2013,1
철길건널목,기타,부상자수,2013,1
합계,합계,발생건수,2014,223552
합계,합계,사망자수,2014,4762
합계,합계,부상자수,2014,337497
차대사람,합계,발생건수,2014,50315
차대사람,합계,사망자수,2014,1843
차대사람,합계,부상자수,2014,51590
차대사람,횡단중,발생건수,2014,17544
차대사람,횡단중,사망자수,2014,883
차대사람,횡단중,부상자수,2014,17838
차대사람,차도통행중,발생건수,2014,3059
차대사람,차도통행중,사망자수,2014,146
차대사람,차도통행중,부상자수,2014,3061
차대사람,길가장자리구역통행중,발생건수,2014,2872
차대사람,길가장자리구역통행중,사망자수,2014,80
차대사람,길가장자리구역통행중,부상자수,2014,2950
차대사람,보도통행중,발생건수,2014,2188
차대사람,보도통행중,사망자수,2014,45
차대사람,보도통행중,부상자수,2014,2365
차대사람,기타,발생건수,2014,24652
차대사람,기타,사망자수,2014,689
차대사람,기타,부상자수,2014,25376
차대차,합계,발생건수,2014,162181
차대차,합계,사망자수,2014,1914
차대차,합계,부상자수,2014,272147
차대차,후진중충돌,발생건수,2014,NA
차대차,후진중충돌,사망자수,2014,NA
차대차,후진중충돌,부상자수,2014,NA
차대차,진행중 추돌,발생건수,2014,24783
차대차,진행중 추돌,사망자수,2014,309
차대차,진행중 추돌,부상자수,2014,45760
차대차,주정차중 추돌,발생건수,2014,18245
차대차,주정차중 추돌,사망자수,2014,195
차대차,주정차중 추돌,부상자수,2014,35650
차대차,정면충돌,발생건수,2014,5840
차대차,정면충돌,사망자수,2014,259
차대차,정면충돌,부상자수,2014,11087
차대차,측면충돌,발생건수,2014,56935
차대차,측면충돌,사망자수,2014,555
차대차,측면충돌,부상자수,2014,92300
차대차,추돌,발생건수,2014,NA
차대차,추돌,사망자수,2014,NA
차대차,추돌,부상자수,2014,NA
차대차,기타,발생건수,2014,56378
차대차,기타,사망자수,2014,596
차대차,기타,부상자수,2014,87350
차량단독,합계,발생건수,2014,11054
차량단독,합계,사망자수,2014,1005
차량단독,합계,부상자수,2014,13758
차량단독,공작물충돌,발생건수,2014,4292
차량단독,공작물충돌,사망자수,2014,462
차량단독,공작물충돌,부상자수,2014,5783
차량단독,주/정차차량 충돌,발생건수,2014,28
차량단독,주/정차차량 충돌,사망자수,2014,5
차량단독,주/정차차량 충돌,부상자수,2014,33
차량단독,도로이탈 추락,발생건수,2014,385
차량단독,도로이탈 추락,사망자수,2014,102
차량단독,도로이탈 추락,부상자수,2014,506
차량단독,도로이탈 기타,발생건수,2014,288
차량단독,도로이탈 기타,사망자수,2014,42
차량단독,도로이탈 기타,부상자수,2014,394
차량단독,기타,발생건수,2014,4503
차량단독,기타,사망자수,2014,168
차량단독,기타,부상자수,2014,4994
차량단독,전도,발생건수,2014,NA
차량단독,전도,사망자수,2014,NA
차량단독,전도,부상자수,2014,NA
차량단독,전복,발생건수,2014,NA
차량단독,전복,사망자수,2014,NA
차량단독,전복,부상자수,2014,NA
차량단독,전도전복,발생건수,2014,1558
차량단독,전도전복,사망자수,2014,226
차량단독,전도전복,부상자수,2014,2048
철길건널목,합계,발생건수,2014,2
철길건널목,합계,사망자수,2014,0
철길건널목,합계,부상자수,2014,2
철길건널목,철길건널목,발생건수,2014,NA
철길건널목,철길건널목,사망자수,2014,NA
철길건널목,철길건널목,부상자수,2014,NA
철길건널목,차단기돌파,발생건수,2014,NA
철길건널목,차단기돌파,사망자수,2014,NA
철길건널목,차단기돌파,부상자수,2014,NA
철길건널목,경보기 무시,발생건수,2014,NA
철길건널목,경보기 무시,사망자수,2014,NA
철길건널목,경보기 무시,부상자수,2014,NA
철길건널목,직전진행,발생건수,2014,NA
철길건널목,직전진행,사망자수,2014,NA
철길건널목,직전진행,부상자수,2014,NA
철길건널목,기타,발생건수,2014,2
철길건널목,기타,사망자수,2014,0
철길건널목,기타,부상자수,2014,2
합계,합계,발생건수,2015,232035
합계,합계,사망자수,2015,4621
합계,합계,부상자수,2015,350400
차대사람,합계,발생건수,2015,50980
차대사람,합계,사망자수,2015,1764
차대사람,합계,부상자수,2015,52270
차대사람,횡단중,발생건수,2015,21913
차대사람,횡단중,사망자수,2015,954
차대사람,횡단중,부상자수,2015,22393
차대사람,차도통행중,발생건수,2015,4377
차대사람,차도통행중,사망자수,2015,183
차대사람,차도통행중,부상자수,2015,4423
차대사람,길가장자리구역통행중,발생건수,2015,4567
차대사람,길가장자리구역통행중,사망자수,2015,134
차대사람,길가장자리구역통행중,부상자수,2015,4628
차대사람,보도통행중,발생건수,2015,2668
차대사람,보도통행중,사망자수,2015,47
차대사람,보도통행중,부상자수,2015,2829
차대사람,기타,발생건수,2015,17455
차대사람,기타,사망자수,2015,446
차대사람,기타,부상자수,2015,17997
차대차,합계,발생건수,2015,169471
차대차,합계,사망자수,2015,1934
차대차,합계,부상자수,2015,283982
차대차,후진중충돌,발생건수,2015,NA
차대차,후진중충돌,사망자수,2015,NA
차대차,후진중충돌,부상자수,2015,NA
차대차,진행중 추돌,발생건수,2015,28349
차대차,진행중 추돌,사망자수,2015,354
차대차,진행중 추돌,부상자수,2015,52070
차대차,주정차중 추돌,발생건수,2015,18808
차대차,주정차중 추돌,사망자수,2015,192
차대차,주정차중 추돌,부상자수,2015,36502
차대차,정면충돌,발생건수,2015,14488
차대차,정면충돌,사망자수,2015,355
차대차,정면충돌,부상자수,2015,25614
차대차,측면충돌,발생건수,2015,65498
차대차,측면충돌,사망자수,2015,604
차대차,측면충돌,부상자수,2015,104991
차대차,추돌,발생건수,2015,NA
차대차,추돌,사망자수,2015,NA
차대차,추돌,부상자수,2015,NA
차대차,기타,발생건수,2015,42328
차대차,기타,사망자수,2015,429
차대차,기타,부상자수,2015,64805
차량단독,합계,발생건수,2015,11579
차량단독,합계,사망자수,2015,922
차량단독,합계,부상자수,2015,14143
차량단독,공작물충돌,발생건수,2015,4615
차량단독,공작물충돌,사망자수,2015,469
차량단독,공작물충돌,부상자수,2015,6068
차량단독,주/정차차량 충돌,발생건수,2015,14
차량단독,주/정차차량 충돌,사망자수,2015,0
차량단독,주/정차차량 충돌,부상자수,2015,15
차량단독,도로이탈 추락,발생건수,2015,418
차량단독,도로이탈 추락,사망자수,2015,76
차량단독,도로이탈 추락,부상자수,2015,553
차량단독,도로이탈 기타,발생건수,2015,340
차량단독,도로이탈 기타,사망자수,2015,41
차량단독,도로이탈 기타,부상자수,2015,508
차량단독,기타,발생건수,2015,4004
차량단독,기타,사망자수,2015,104
차량단독,기타,부상자수,2015,4371
차량단독,전도,발생건수,2015,NA
차량단독,전도,사망자수,2015,NA
차량단독,전도,부상자수,2015,NA
차량단독,전복,발생건수,2015,NA
차량단독,전복,사망자수,2015,NA
차량단독,전복,부상자수,2015,NA
차량단독,전도전복,발생건수,2015,2188
차량단독,전도전복,사망자수,2015,232
차량단독,전도전복,부상자수,2015,2628
철길건널목,합계,발생건수,2015,5
철길건널목,합계,사망자수,2015,1
철길건널목,합계,부상자수,2015,5
철길건널목,철길건널목,발생건수,2015,NA
철길건널목,철길건널목,사망자수,2015,NA
철길건널목,철길건널목,부상자수,2015,NA
철길건널목,차단기돌파,발생건수,2015,3
철길건널목,차단기돌파,사망자수,2015,1
철길건널목,차단기돌파,부상자수,2015,2
철길건널목,경보기 무시,발생건수,2015,1
철길건널목,경보기 무시,사망자수,2015,0
철길건널목,경보기 무시,부상자수,2015,2
철길건널목,직전진행,발생건수,2015,NA
철길건널목,직전진행,사망자수,2015,NA
철길건널목,직전진행,부상자수,2015,NA
철길건널목,기타,발생건수,2015,1
철길건널목,기타,사망자수,2015,0
철길건널목,기타,부상자수,2015,1
합계,합계,발생건수,2016,220917
합계,합계,사망자수,2016,4292
합계,합계,부상자수,2016,331720
차대사람,합계,발생건수,2016,48489
차대사람,합계,사망자수,2016,1662
차대사람,합계,부상자수,2016,49745
차대사람,횡단중,발생건수,2016,26823
차대사람,횡단중,사망자수,2016,1085
차대사람,횡단중,부상자수,2016,27431
차대사람,차도통행중,발생건수,2016,3622
차대사람,차도통행중,사망자수,2016,146
차대사람,차도통행중,부상자수,2016,3653
차대사람,길가장자리구역통행중,발생건수,2016,3544
차대사람,길가장자리구역통행중,사망자수,2016,65
차대사람,길가장자리구역통행중,부상자수,2016,3627
차대사람,보도통행중,발생건수,2016,1627
차대사람,보도통행중,사망자수,2016,31
차대사람,보도통행중,부상자수,2016,1726
차대사람,기타,발생건수,2016,12873
차대사람,기타,사망자수,2016,335
차대사람,기타,부상자수,2016,13308
차대차,합계,발생건수,2016,162009
차대차,합계,사망자수,2016,1766
차대차,합계,부상자수,2016,269269
차대차,후진중충돌,발생건수,2016,NA
차대차,후진중충돌,사망자수,2016,NA
차대차,후진중충돌,부상자수,2016,NA
차대차,진행중 추돌,발생건수,2016,41023
차대차,진행중 추돌,사망자수,2016,483
차대차,진행중 추돌,부상자수,2016,76935
차대차,주정차중 추돌,발생건수,2016,NA
차대차,주정차중 추돌,사망자수,2016,NA
차대차,주정차중 추돌,부상자수,2016,NA
차대차,정면충돌,발생건수,2016,19498
차대차,정면충돌,사망자수,2016,345
차대차,정면충돌,부상자수,2016,34011
차대차,측면충돌,발생건수,2016,73397
차대차,측면충돌,사망자수,2016,647
차대차,측면충돌,부상자수,2016,116959
차대차,추돌,발생건수,2016,NA
차대차,추돌,사망자수,2016,NA
차대차,추돌,부상자수,2016,NA
차대차,기타,발생건수,2016,28091
차대차,기타,사망자수,2016,291
차대차,기타,부상자수,2016,41364
차량단독,합계,발생건수,2016,10413
차량단독,합계,사망자수,2016,864
차량단독,합계,부상자수,2016,12698
차량단독,공작물충돌,발생건수,2016,2160
차량단독,공작물충돌,사망자수,2016,239
차량단독,공작물충돌,부상자수,2016,2944
차량단독,주/정차차량 충돌,발생건수,2016,36
차량단독,주/정차차량 충돌,사망자수,2016,1
차량단독,주/정차차량 충돌,부상자수,2016,41
차량단독,도로이탈 추락,발생건수,2016,126
차량단독,도로이탈 추락,사망자수,2016,30
차량단독,도로이탈 추락,부상자수,2016,170
차량단독,도로이탈 기타,발생건수,2016,137
차량단독,도로이탈 기타,사망자수,2016,16
차량단독,도로이탈 기타,부상자수,2016,232
차량단독,기타,발생건수,2016,3100
차량단독,기타,사망자수,2016,78
차량단독,기타,부상자수,2016,3479
차량단독,전도,발생건수,2016,NA
차량단독,전도,사망자수,2016,NA
차량단독,전도,부상자수,2016,NA
차량단독,전복,발생건수,2016,NA
차량단독,전복,사망자수,2016,NA
차량단독,전복,부상자수,2016,NA
차량단독,전도전복,발생건수,2016,4854
차량단독,전도전복,사망자수,2016,500
차량단독,전도전복,부상자수,2016,5832
철길건널목,합계,발생건수,2016,6
철길건널목,합계,사망자수,2016,0
철길건널목,합계,부상자수,2016,8
철길건널목,철길건널목,발생건수,2016,NA
철길건널목,철길건널목,사망자수,2016,NA
철길건널목,철길건널목,부상자수,2016,NA
철길건널목,차단기돌파,발생건수,2016,NA
철길건널목,차단기돌파,사망자수,2016,NA
철길건널목,차단기돌파,부상자수,2016,NA
철길건널목,경보기 무시,발생건수,2016,NA
철길건널목,경보기 무시,사망자수,2016,NA
철길건널목,경보기 무시,부상자수,2016,NA
철길건널목,직전진행,발생건수,2016,NA
철길건널목,직전진행,사망자수,2016,NA
철길건널목,직전진행,부상자수,2016,NA
철길건널목,기타,발생건수,2016,6
철길건널목,기타,사망자수,2016,0
철길건널목,기타,부상자수,2016,8
합계,합계,발생건수,2017,216335
합계,합계,사망자수,2017,4185
합계,합계,부상자수,2017,322829
차대사람,합계,발생건수,2017,46728
차대사람,합계,사망자수,2017,1617
차대사람,합계,부상자수,2017,47827
차대사람,횡단중,발생건수,2017,25381
차대사람,횡단중,사망자수,2017,974
차대사람,횡단중,부상자수,2017,26001
차대사람,차도통행중,발생건수,2017,3747
차대사람,차도통행중,사망자수,2017,193
차대사람,차도통행중,부상자수,2017,3714
차대사람,길가장자리구역통행중,발생건수,2017,3017
차대사람,길가장자리구역통행중,사망자수,2017,68
차대사람,길가장자리구역통행중,부상자수,2017,3075
차대사람,보도통행중,발생건수,2017,1621
차대사람,보도통행중,사망자수,2017,36
차대사람,보도통행중,부상자수,2017,1720
차대사람,기타,발생건수,2017,12962
차대사람,기타,사망자수,2017,346
차대사람,기타,부상자수,2017,13317
차대차,합계,발생건수,2017,160065
차대차,합계,사망자수,2017,1727
차대차,합계,부상자수,2017,263668
차대차,후진중충돌,발생건수,2017,1982
차대차,후진중충돌,사망자수,2017,7
차대차,후진중충돌,부상자수,2017,2710
차대차,진행중 추돌,발생건수,2017,NA
차대차,진행중 추돌,사망자수,2017,NA
차대차,진행중 추돌,부상자수,2017,NA
차대차,주정차중 추돌,발생건수,2017,NA
차대차,주정차중 추돌,사망자수,2017,NA
차대차,주정차중 추돌,부상자수,2017,NA
차대차,정면충돌,발생건수,2017,15112
차대차,정면충돌,사망자수,2017,312
차대차,정면충돌,부상자수,2017,25892
차대차,측면충돌,발생건수,2017,73857
차대차,측면충돌,사망자수,2017,687
차대차,측면충돌,부상자수,2017,117938
차대차,추돌,발생건수,2017,35560
차대차,추돌,사망자수,2017,439
차대차,추돌,부상자수,2017,67513
차대차,기타,발생건수,2017,33554
차대차,기타,사망자수,2017,282
차대차,기타,부상자수,2017,49615
차량단독,합계,발생건수,2017,9539
차량단독,합계,사망자수,2017,840
차량단독,합계,부상자수,2017,11331
차량단독,공작물충돌,발생건수,2017,2294
차량단독,공작물충돌,사망자수,2017,271
차량단독,공작물충돌,부상자수,2017,3006
차량단독,주/정차차량 충돌,발생건수,2017,13
차량단독,주/정차차량 충돌,사망자수,2017,2
차량단독,주/정차차량 충돌,부상자수,2017,14
차량단독,도로이탈 추락,발생건수,2017,196
차량단독,도로이탈 추락,사망자수,2017,51
차량단독,도로이탈 추락,부상자수,2017,222
차량단독,도로이탈 기타,발생건수,2017,144
차량단독,도로이탈 기타,사망자수,2017,21
차량단독,도로이탈 기타,부상자수,2017,162
차량단독,기타,발생건수,2017,3396
차량단독,기타,사망자수,2017,103
차량단독,기타,부상자수,2017,3805
차량단독,전도,발생건수,2017,1542
차량단독,전도,사망자수,2017,156
차량단독,전도,부상자수,2017,1826
차량단독,전복,발생건수,2017,98
차량단독,전복,사망자수,2017,17
차량단독,전복,부상자수,2017,129
차량단독,전도전복,발생건수,2017,1856
차량단독,전도전복,사망자수,2017,219
차량단독,전도전복,부상자수,2017,2167
철길건널목,합계,발생건수,2017,3
철길건널목,합계,사망자수,2017,1
철길건널목,합계,부상자수,2017,3
철길건널목,철길건널목,발생건수,2017,3
철길건널목,철길건널목,사망자수,2017,1
철길건널목,철길건널목,부상자수,2017,3
철길건널목,차단기돌파,발생건수,2017,NA
철길건널목,차단기돌파,사망자수,2017,NA
철길건널목,차단기돌파,부상자수,2017,NA
철길건널목,경보기 무시,발생건수,2017,NA
철길건널목,경보기 무시,사망자수,2017,NA
철길건널목,경보기 무시,부상자수,2017,NA
철길건널목,직전진행,발생건수,2017,NA
철길건널목,직전진행,사망자수,2017,NA
철길건널목,직전진행,부상자수,2017,NA
철길건널목,기타,발생건수,2017,NA
철길건널목,기타,사망자수,2017,NA
철길건널목,기타,부상자수,2017,NA
